TASK_ID,ONET_SOC_CODE,AI_EXPOSURE_SCORE,AUTOMATION_SCORE,AUGMENTATION_SCORE,CONFIDENCE,RATIONALE,REVIEW_STATUS,SCORING_RUN_ID,RUBRIC_VERSION,RUBRIC_HASH,PROMPT_VERSION,MODEL_ID,SCORED_AT,ERROR_MESSAGE
12417,51-9032.00,0.3,0.4,0.3,0.7,Setting up and operating cutting machines is physical machine work with automatable control aspects but manual setup.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12419,51-9032.00,0.5,0.4,0.5,0.7,"Reviewing work orders and blueprints to determine settings is information interpretation AI supports, feeding a physical setup task.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12416,51-9032.00,0.3,0.3,0.4,0.7,Measuring and weighing to verify conformance is physical inspection where sensors and AI can assist the check.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12422,51-9032.00,0.2,0.3,0.2,0.8,Pressing buttons and levers to operate machines is manual physical control.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12426,51-9032.00,0.3,0.3,0.3,0.7,Verifying setups and making adjustments is hands-on machine work with a diagnostic element AI can support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12432,51-9032.00,0.2,0.2,0.2,0.8,Feeding stock into machines by hand is manual material handling.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12425,51-9032.00,0.4,0.5,0.4,0.7,Monitoring machine operation to detect malfunctions is observational work sensors and AI can increasingly automate with alerts.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12418,51-9032.00,0.3,0.3,0.3,0.7,Stacking and sorting cut material by type is physical handling with a classification element AI can assist.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12423,51-9032.00,0.3,0.3,0.3,0.7,Adjusting machine controls for position and pressure is manual tuning with an automatable parameter element.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12427,51-9032.00,0.2,0.2,0.2,0.8,Removing completed products and stacking them is physical material handling.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12424,51-9032.00,0.6,0.6,0.6,0.7,Maintaining production records of quantities and dimensions is a digital clerical sub-step ancillary to a hands-on machine role.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12421,51-9032.00,0.3,0.3,0.4,0.7,Removing defective material and readjusting components blends physical rework with a diagnostic judgment AI can support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12433,51-9032.00,0.2,0.2,0.2,0.8,Positioning stock along cutting lines is manual alignment work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12429,51-9032.00,0.2,0.2,0.2,0.8,Moving stock or scrap with carts and lift trucks is physical logistics work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12428,51-9032.00,0.2,0.2,0.3,0.75,"Selecting and installing machine components with hand tools is manual setup, though spec matching can be AI-assisted.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12430,51-9032.00,0.2,0.2,0.2,0.8,Cleaning and lubricating machines with hoses and scrapers is manual maintenance.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12436,51-9032.00,0.2,0.2,0.3,0.75,Marking cutting lines and info on stock by hand is manual layout with minor digital support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12420,51-9032.00,0.4,0.4,0.4,0.7,"Typing instructions and activating programs is a digital control step, though mixed with manual setting of guides and knives.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12435,51-9032.00,0.2,0.2,0.2,0.8,Changing saw blades and cutter heads with hand tools is manual maintenance.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12438,51-9032.00,0.2,0.2,0.2,0.8,Positioning gauge blocks and securing blades with wedges is precise manual setup work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12439,51-9032.00,0.4,0.3,0.5,0.65,Directing cutting-team workers is interpersonal supervision where AI can aid scheduling and planning but not the human leadership.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12442,51-9032.00,0.2,0.15,0.2,0.85,"Manual sharpening of blades with files and grinders is a physical craft act AI cannot perform, only a thin lookup edge.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12437,51-9032.00,0.25,0.3,0.2,0.8,Physically activating winches by cranks or buttons is machine control that could be automated mechanically but AI adds little cognitive value.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12440,51-9032.00,0.25,0.25,0.25,0.8,Tightening pulleys and adding abrasives is manual maintenance; AI can suggest settings but the physical act dominates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12441,51-9032.00,0.2,0.15,0.2,0.85,Manually cutting stock with hand tools is a physical dexterity task with only a thin instructional edge for AI.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12444,51-9041.00,0.4,0.45,0.4,0.8,Adjusting machine speeds and temperatures blends physical control with parameter judgment AI/sensors can increasingly optimize.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12447,51-9041.00,0.3,0.4,0.25,0.8,Pressing control buttons is a simple physical activation step readily automated by machinery but offering AI little to augment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12445,51-9041.00,0.4,0.4,0.4,0.8,Measuring and weighing to verify conformance blends physical handling with checkable criteria that vision and sensors can partly automate.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12446,51-9041.00,0.45,0.5,0.4,0.8,"Monitoring gauges and lights for malfunctions is sensor-observable pattern detection AI does well, though physical response remains.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12455,51-9041.00,0.25,0.25,0.2,0.8,Clearing jams and removing defective products is hands-on manual work with only thin digital leverage.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12452,51-9041.00,0.4,0.4,0.4,0.8,Notifying supervisors of substandard filaments is a communication step AI can flag automatically but escalation judgment stays human.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12451,51-9041.00,0.55,0.6,0.5,0.8,"Recording and maintaining production data is largely digital record-keeping automatable via sensors, embedded in a hands-on machine role.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12449,51-9041.00,0.55,0.5,0.6,0.8,Reviewing work orders and specs to determine settings is document interpretation AI strongly supports though the operator acts on it.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12448,51-9041.00,0.3,0.4,0.3,0.8,"Turning controls to adjust air, vacuum, and coolant is manual machine operation with modest AI parameter assistance.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12466,51-9041.00,0.2,0.15,0.15,0.85,Cleaning dies and molds with swabs and air hoses is a purely physical maintenance task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12453,51-9041.00,0.4,0.5,0.4,0.75,Synchronizing machine section speeds is a control-tuning task automatable by control systems with AI optimization support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12456,51-9041.00,0.2,0.2,0.15,0.85,"Moving materials with racks, hoists, and handtrucks is physical material handling with little AI touchpoint.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12459,51-9041.00,0.3,0.4,0.25,0.8,Activating machines to shape products is a physical operation step; machinery automation applies more than AI cognition.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12450,51-9041.00,0.3,0.25,0.3,0.8,Selecting and installing dies and molds per spec mixes physical fitting with spec-reading AI can assist.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12463,51-9041.00,0.3,0.3,0.3,0.75,Sending samples to labs is a logistical handling and coordination step with a modest digital tracking component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12470,51-9041.00,0.2,0.2,0.15,0.8,Coupling air and gas lines to machines is manual physical connection work AI cannot perform.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12468,51-9041.00,0.2,0.2,0.15,0.85,Pouring and scooping ingredients into machine sections is a physical loading act.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12462,51-9041.00,0.2,0.2,0.2,0.8,"Measuring, mixing, cutting, and shaping materials by hand is manual preparation with only a thin quantity-lookup edge.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12461,51-9041.00,0.2,0.2,0.15,0.85,Removing products from molds and stacking them is physical handling work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12454,51-9041.00,0.2,0.25,0.15,0.85,Feeding products into machines by hand or conveyor is manual loading with minimal cognitive content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12471,51-9041.00,0.35,0.35,0.35,0.8,Measuring arbors and dies against work tickets blends physical gauging with a checkable verification AI/vision can support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12458,51-9041.00,0.5,0.55,0.45,0.75,"Completing work tickets is largely clerical documentation AI can automate, embedded in a hands-on production role.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12467,51-9041.00,0.2,0.15,0.2,0.85,Disassembling equipment to repair or replace parts is manual mechanical work with only a reference-lookup edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12460,51-9041.00,0.2,0.15,0.15,0.85,Removing molds and feeder tubes after production is a physical teardown task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12457,51-9041.00,0.2,0.2,0.15,0.85,Swabbing molds with anti-stick solutions is a manual application task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4963,51-9051.00,0.45,0.5,0.45,0.8,Monitoring gauges and panel lights for deviations is sensor-observable anomaly detection AI performs well while physical response remains.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4966,51-9051.00,0.35,0.3,0.4,0.8,Conferring with supervisors to report malfunctions and resolve problems is interpersonal coordination AI can support but not own.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4962,51-9051.00,0.35,0.4,0.3,0.8,Pressing and adjusting controls to regulate equipment is physical operation with automatable parameter setting.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4965,51-9051.00,0.6,0.65,0.5,0.8,Recording gauge readings and production in log books is data entry readily automatable by digital sensors and logging.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4964,51-9051.00,0.55,0.5,0.6,0.8,Reading and interpreting work orders to determine assignments and schedules is document comprehension AI strongly assists.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4967,51-9051.00,0.4,0.4,0.4,0.75,Examining or collecting samples for lab testing blends physical sampling with checkable inspection AI/vision can partly do.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4969,51-9051.00,0.2,0.2,0.15,0.85,Transporting materials manually or with carts and hoists is physical material handling.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4970,51-9051.00,0.2,0.2,0.15,0.85,Stopping equipment and clearing blockages with fingers and hand tools is manual intervention.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4976,51-9051.00,0.2,0.2,0.15,0.85,Loading receptacles or conveyors by hand or hoist is physical loading work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4971,51-9051.00,0.2,0.2,0.15,0.85,Removing products and preparing them for storage or shipment is physical handling.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4972,51-9051.00,0.45,0.5,0.5,0.8,Calculating material amounts and adjusting for conditions is a numeric computation AI performs well though loading is physical.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4974,51-9051.00,0.35,0.35,0.4,0.75,Melting metal with temperature calculation and color-based control blends physical furnace work with computable and sensor-checkable judgment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4961,51-9051.00,0.3,0.35,0.35,0.8,"Weighing and measuring ingredients blends manual handling with a computable, checkable quantity step.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4978,51-9051.00,0.3,0.25,0.3,0.75,Directing crane operators and crew to load vessels is in-person supervisory coordination AI can only lightly support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4973,51-9051.00,0.15,0.15,0.1,0.85,Feeding fuel and shoveling ashes is heavy physical labor with essentially no information component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4975,51-9051.00,0.2,0.15,0.2,0.85,Replacing worn parts with hand tools is manual mechanical repair with a thin lookup edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4968,51-9051.00,0.2,0.15,0.15,0.85,"Cleaning, lubricating, and adjusting equipment with tools and solvents is physical maintenance.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12472,51-9061.00,0.35,0.4,0.35,0.8,Discarding or rejecting nonconforming products follows an inspection decision AI can flag but the physical act and accountability remain.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12478,51-9061.00,0.35,0.4,0.3,0.8,Marking items with grade or accept-reject status is a physical labeling step following a decision AI can automate.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12480,51-9061.00,0.4,0.45,0.4,0.8,Measuring dimensions to verify conformance blends physical instrument use with checkable criteria that machine vision increasingly handles.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20299,51-9061.00,0.4,0.4,0.45,0.8,Notifying personnel of production problems is a communication step AI can auto-flag though judgment on escalation stays human.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12474,51-9061.00,0.45,0.5,0.45,0.8,Inspecting and testing for conformance blends physical handling with checkable defect detection AI and vision systems perform well.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12485,51-9061.00,0.65,0.6,0.7,0.8,Writing test and inspection reports with recommendations is language-based documentation AI drafts strongly under human oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20300,51-9061.00,0.55,0.5,0.6,0.8,Recommending corrective actions from inspection results is analytical reasoning AI supports well though accountability stays with the inspector.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12486,51-9061.00,0.45,0.5,0.4,0.8,Reading dials and meters to verify equipment levels is observable monitoring AI/sensors can automate.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12495,51-9061.00,0.25,0.25,0.25,0.8,Making minor physical adjustments like turning setscrews to calibrate instruments is manual precision work with limited AI leverage.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20298,51-9061.00,0.6,0.4,0.7,0.7,"Reading and interpreting technical documents to extract specs is language work AI parses well, but selecting procedures ties to hands-on inspection.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20306,51-9061.00,0.5,0.4,0.5,0.7,"Monitoring readings and flagging deviations is analyzable, but physical process adjustments and floor presence keep a human required.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12477,51-9061.00,0.6,0.5,0.6,0.75,"Recording measured data is largely digital data capture AI can automate via sensors, but embedded in a physical inspection role.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20304,51-9061.00,0.2,0.2,0.2,0.8,Physically positioning parts for testing is a manual handling act with only a thin digital edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12487,51-9061.00,0.2,0.2,0.2,0.8,"Removing chips, burrs, and corrosion is hands-on manual rework with no meaningful information component.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
